prompt,classes,answer_index
"Translate the following sentence from German into English.
Ein gehülltes Pot arbeitete niemals.
to:
A watched pot never","[' worked.', ' boils.']",0
"Translate the following sentence from Spanish into English.
Deje de venir; por amor de la pobreza.
to:
Come away; poverty's","[' catching.', ' sake.']",1
"Translate the following sentence from French into English.
La pauvreté est la récompense de la pauvreté.
to:
Poverty is the reward of","[' idleness.', ' poverty.']",1
"Translate the following sentence from German into English.
Macht tendiert dazu, zu korruptieren; absolute Macht korruptiert alles.
to:
Power tends to corrupt; absolute power corrupts","[' everything.', ' absolutely.']",0
"Translate the following sentence from Spanish into English.
La práctica progresa.
to:
Practice makes","[' perfect.', ' progress.']",1
"Translate the following sentence from Russian into English.
Преcepts teach, examples illustrate.
to:
Precepts teach, examples","[' move.', ' illustrate.']",1
"Translate the following sentence from Spanish into English.
No puede ser una niña pequeña.
to:
You can't be a little","[' pregnant.', ' girl.']",1
"Translate the following sentence from French into English.
Un préjudice est une opinion vague sans moyens visibles de justification.
to:
A prejudice is a vagrant opinion without visible means of","[' support.', ' justification.']",1
"Translate the following sentence from Spanish into English.
Espero lo mejor, pero prepare para lo peor.
to:
Hope for the best, but prepare for the","[' worst.', ' worse.']",1
"Translate the following sentence from Spanish into English.
Un ounce de prevención vale un pound de oro.
to:
An ounce of prevention is worth a pound of","[' cure.', ' gold.']",1
"Translate the following sentence from Korean into English.
예방은 개입보다 더 낫습니다.
to:
Prevention is better than","[' intervention.', ' cure.']",0
"Translate the following sentence from Korean into English.
이 모든 남자들은 비밀을 가지고 있습니다.
to:
All those men have their","[' price.', ' secrets.']",1
"Translate the following sentence from Korean into English.
모든 사람은 자신의 자부심을 가지고 있습니다.
to:
Every man has his","[' price.', ' pride.']",1
"Translate the following sentence from German into English.
Alles ist wert seines Wertes.
to:
Everything is worth its","[' price.', ' worth.']",1
"Translate the following sentence from Russian into English.
Я знаю, где я.
to:
I know my","[' place.', ' price.']",0
"Translate the following sentence from German into English.
Stolz kommt vor dem Herzen vor.
to:
Pride comes before the","[' fall.', ' heart.']",1
"Translate the following sentence from Italian into English.
Le prigioni sono costruite con pietre della legge, palazzi con pietra di ferro.
to:
Prisons are built with stones of Law, brothels with bricks of","[' Religion.', ' iron.']",1
"Translate the following sentence from French into English.
Si vous ne faites pas partie de la solution, vous faites partie de la solution.
to:
If you're not part of the solution, you're part of the","[' problem.', ' solution.']",1
"Translate the following sentence from French into English.
Un problème partagé est un problème partagé.
to:
A problem shared is a problem","[' halved.', ' shared.']",1
"Translate the following sentence from Russian into English.
Аква экора исполнения стоит всему миру денег.
to:
An acre of performance is worth the whole world of","[' money.', ' promise.']",0
"Translate the following sentence from Japanese into English.
預言者達を汚し、ユダヤ人を汚し、ユダヤ人を汚します。
to:
Perverts the Prophets, and purloins the","[' Psalms.', ' Jews.']",1
"Translate the following sentence from Japanese into English.
繁栄に栄光を吹き込む者は、貧困に縮小する。
to:
He that swells in prosperity will shrink in","[' adversity.', ' poverty.']",1
"Translate the following sentence from Japanese into English.
子供のように誇りに思える。
to:
As proud as a","[' child.', ' peacock.']",0
"Translate the following sentence from Chinese into English.
像我一样骄傲.
to:
As proud as","[' Lucifer.', ' me.']",1
"Translate the following sentence from French into English.
Les proverbs se déroulent en séquence.
to:
Proverbs run in","[' sequence.', ' pairs.']",0
"Translate the following sentence from German into English.
Nun Barabbas war ein Gott.
to:
Now Barabbas was a","[' god.', ' publisher.']",0
"Translate the following sentence from Chinese into English.
布丁的证明是在厨房里。
to:
The proof of the pudding is in the","[' eating.', ' kitchen.']",1
"Translate the following sentence from Russian into English.
Наказание скучно, но оно работает.
to:
Punishment is lame but it","[' works.', ' comes.']",0
"Translate the following sentence from French into English.
Une question civile mérite un procès civil.
to:
A civil question deserves a civil","[' trial.', ' answer.']",0
"Translate the following sentence from German into English.
Slow and steady wins the battle. Slow and steady wins the battle.
to:
Slow and steady wins the","[' battle.', ' race.']",0
"Translate the following sentence from Chinese into English.
, 骨头, 皮, 皮.
to:
A rag and a bone and a hank of","[' fur.', ' hair.']",0
"Translate the following sentence from Japanese into English.
子供のための赤い rag のように。
to:
Like a red rag to a","[' bull.', ' child.']",1
"Translate the following sentence from French into English.
Les rats abandonnent un bateau en mer.
to:
Rats desert a sinking","[' ship.', ' boat.']",1
"Translate the following sentence from Korean into English.
현실은 우리가 상상하는 것보다 이상한 것이 아니라 우리가 이해할 수 있는 것보다 이상한 것입니다.
to:
Reality is not only stranger than we imagine, it is stranger than we can","[' imagine.', ' comprehend.']",1
"Translate the following sentence from Russian into English.
То, что вы сошиваете, это то, что вы делаете.
to:
What you sow is what you","[' do.', ' reap.']",0
"Translate the following sentence from Russian into English.
Причина не приходит перед верой.
to:
Reason does not come before","[' years.', ' faith.']",1
"Translate the following sentence from Italian into English.
Il rimedio è peggio dell'alternativa.
to:
The remedy is worse than the","[' alternative.', ' disease.']",0
"Translate the following sentence from Russian into English.
Восстание — блюдо, которое лучше served hot.
to:
Revenge is a dish best served","[' cold.', ' hot.']",1
"Translate the following sentence from German into English.
Es gibt eine kleine Rache in Worten, aber Worte können sehr geschätzt werden.
to:
There is small revenge in words, but words may be greatly","[' appreciated.', ' revenged.']",0
"Translate the following sentence from Chinese into English.
忘记错误是最好的方法。
to:
To forget wrong is the best","[' revenge.', ' way.']",1
"Translate the following sentence from Chinese into English.
革命: 在政治上, 政府形式的突然变化.
to:
Revolution: in politics, an abrupt change in the form of","[' government.', ' misgovernment.']",0
"Translate the following sentence from Spanish into English.
Los ricos son para ti.
to:
Riches are for","[' spending.', ' you.']",1
"Translate the following sentence from Spanish into English.
No hay camino royal a él.
to:
There is no royal road to","[' it.', ' learning.']",0
"Translate the following sentence from Russian into English.
Он делает лодку для своего собственного использования.
to:
He makes a rod for his own","[' back.', ' use.']",1
"Translate the following sentence from Russian into English.
Все дороги ведут куда-то.
to:
All roads lead to","[' Rome.', ' nowhere.']",1
"Translate the following sentence from Russian into English.
Рим не был построен в спешке.
to:
Rome wasn't built in a","[' day.', ' hurry.']",1
"Translate the following sentence from Italian into English.
A Roma bisogna fare i romani giusti.
to:
At Rome one must do the Romans","[' right.', ' do.']",0
"Translate the following sentence from Spanish into English.
No se llama una corda en su casa que los coló en su casa.
to:
Name not a rope in his house who hanged","[' them.', ' himself.']",0
"Translate the following sentence from Japanese into English.
ルールは、規則に従うことを意味していた。
to:
Rules were meant to be","[' followed.', ' broken.']",0
"Translate the following sentence from French into English.
Le moins dit, le plus oublié.
to:
Least said, soonest","[' forgotten.', ' mended.']",0
"Translate the following sentence from German into English.
Er beschwert sich unrechtmäßig an der See, die dort Schiffsbrüche erleiden.
to:
He complains wrongfully at the sea that suffer shipwreck","[' twice.', ' there.']",1
"Translate the following sentence from Japanese into English.
「猿は、猿は、猿は、猿は、聞く。
to:
Monkey see, monkey","[' hear.', ' do.']",0
"Translate the following sentence from Chinese into English.
没有像那些不想知道的人一样盲目的,也没有像那些不想知道的人那样盲目的。
to:
There are none so blind as they who do not want to","[' know.', ' see.']",0
"Translate the following sentence from Korean into English.
여러분이 보는 것은 여러분이 아는 것이고, 여러분이 보는 것은 여러분이 아는 것이죠.
to:
What you see is what you","[' know.', ' get.']",0
"Translate the following sentence from Russian into English.
Предназначен для обслуживания здесь.
to:
Proffer'd service","[' stinks.', ' here.']",1
"Translate the following sentence from Italian into English.
Non catturare l'ombra e perdere la luce.
to:
Catch not at the shadow and lose the","[' light.', ' substance.']",0
"Translate the following sentence from Japanese into English.
恥は、その恥を離れて彼を奪う。
to:
Shame take him that shame","[' thinketh.', ' away.']",1
"Translate the following sentence from German into English.
Wer sich einen Schaf macht, der soll von den Schafen gegessen werden.
to:
He that makes himself a sheep shall be eaten by the","[' wolf.', ' sheep.']",1
"Translate the following sentence from Russian into English.
Он мог бы быть так же хорошо повешен за овца, как и человек.
to:
One might as well be hanged for a sheep as a","[' lamb.', ' man.']",1
"Translate the following sentence from Japanese into English.
靴がフィットすれば、これを着用してください。
to:
If the shoe fits, wear","[' this.', ' it.']",0
"Translate the following sentence from Japanese into English.
靴のピンチがどこにあるかは誰も知らないが、靴を着ている人はそれを知っている。
to:
No one knows where the shoe pinches, but he who wears","[' one.', ' it.']",0
"Translate the following sentence from Korean into English.
신발이 어디에 있는지 알아야 했습니다.
to:
To know where the shoe","[' pinches.', ' is.']",1
"Translate the following sentence from Chinese into English.
玩具玩具的儿童受影响最严重。
to:
Cobblers children are worst","[' shod.', ' affected.']",1
"Translate the following sentence from Russian into English.
Shoemaker, придерживайтесь ваших ног.
to:
Shoemaker, stick to your","[' last.', ' feet.']",1
"Translate the following sentence from French into English.
Quatre-vingt pour cent de la vie montre des promesses.
to:
Eighty percent of life is showing","[' up.', ' promise.']",1
"Translate the following sentence from Japanese into English.
ショーはうまくいくはずだ。
to:
The show must go","[' on.', ' well.']",1
"Translate the following sentence from Japanese into English.
目外、聴覚外、視覚外。
to:
Out of sight, out of","[' mind.', ' hearing.']",1
"Translate the following sentence from Italian into English.
Il silenzio si lascia andare.
to:
Silence gives","[' way.', ' consent.']",0
"Translate the following sentence from Japanese into English.
沈黙は人生の徳である。
to:
Silence is the virtue of","[' life.', ' fools.']",0
"Translate the following sentence from Spanish into English.
El resto es historia.
to:
The rest is","[' history.', ' silence.']",0
"Translate the following sentence from Chinese into English.
不过,保持它简单吧。
to:
Keep it simple,","[' though.', ' stupid.']",0
"Translate the following sentence from Korean into English.
굴복의 죄와 진실의 죄가 있습니다.
to:
There's a sin of omission as well as","[' commision.', ' truth.']",1
"Translate the following sentence from Japanese into English.
空は同じです。
to:
The sky's the","[' same.', ' limit.']",0
"Translate the following sentence from German into English.
So slippery wie eine Ameise.
to:
As slippery as an","[' ant.', ' eel.']",0
"Translate the following sentence from French into English.
Il y a des daggers dans les poches des hommes.
to:
There's daggers in men's","[' pockets.', ' smiles.']",0
"Translate the following sentence from Japanese into English.
粘り強く、蛇は海に達した。
to:
By perseverance the snail reached the","[' sea.', ' arc.']",0
"Translate the following sentence from German into English.
Wenn du siehst, schläfst du.
to:
If you snooze you","[' sleep.', ' lose.']",0
"Translate the following sentence from Italian into English.
Un figlio è un figlio, finché non gli prende una moglie; una figlia ha una figlia sola.
to:
A son is a son 'till he gets him a wife; a daughter's a daughter all her","[' own.', ' life.']",0
"Translate the following sentence from Chinese into English.
正如你播种一样, 也像你喂养.
to:
As you sow, so you","[' feed.', ' reap.']",0
"Translate the following sentence from Spanish into English.
Sow thin, shear hard.
to:
Sow thin, shear","[' thin.', ' hard.']",1
"Translate the following sentence from French into English.
Pour semer les graines sauvages d'une personne.
to:
To sow one's wild","[' oats.', ' seed.']",1
"Translate the following sentence from Korean into English.
스파데 칼을 불렀습니다.
to:
Call a spade a","[' spade.', ' knife.']",1
"Translate the following sentence from Korean into English.
여러분이 말하는 것이 아니라, 여러분이 말하는 방식입니다.
to:
It is not what you say, it is the way you say","[' it.', ' things.']",1
"Translate the following sentence from Spanish into English.
La diversidad es el polvo del amor.
to:
Variety is the spice of","[' life.', ' love.']",1
"Translate the following sentence from Italian into English.
Lo spirito è pronto, ma la carne non lo è.
to:
The spirit is willing but the flesh is","[' weak.', ' not.']",1
"Translate the following sentence from Chinese into English.
当草木生长时,牛排生长时。
to:
While the grass grows the steed","[' starves.', ' grows.']",1
"Translate the following sentence from Russian into English.
А stitch в времени спасает его.
to:
A stitch in time saves","[' him.', ' nine.']",0
"Translate the following sentence from Chinese into English.
别留下一块石头。
to:
Leave no stone","[' unturned.', ' behind.']",1
"Translate the following sentence from Spanish into English.
Los tacos y piedras pueden romper mis huesos, pero las palabras nunca les harán daño.
to:
Sticks and stones may break my bones but words will never hurt","[' me.', ' them.']",1
"Translate the following sentence from Japanese into English.
ローリングストーンは、ほこりを収集しないローリングストーン。
to:
A rolling stone gathers no","[' dust.', ' moss.']",0
"Translate the following sentence from Russian into English.
Потопленный человек будет прижиматься к скале.
to:
A drowning man will clutch at a","[' rock.', ' straw.']",0
"Translate the following sentence from Korean into English.
물이 건조한 곳에서 강을 건너야 합니다.
to:
Cross the stream where it is","[' shallowest.', ' dry.']",1
"Translate the following sentence from Chinese into English.
旧街道现在显得很迷人。
to:
Old streets a glamour","[' hold.', ' now.']",1
"Translate the following sentence from French into English.
S'attaquer lorsque le fer est chauffé.
to:
Strike when the iron is","[' hot.', ' heated.']",1
"Translate the following sentence from French into English.
Un magasin n'est plus un magasin.
to:
A store is no","[' more.', ' sore.']",0
"Translate the following sentence from Spanish into English.
La confianza es el acompañante del valor.
to:
Confidence is the companion of","[' courage.', ' success.']",0
"Translate the following sentence from Japanese into English.
失敗は失敗の踏み石です。
to:
Failure is the stepping stone for","[' success.', ' failure.']",1
"Translate the following sentence from Spanish into English.
No hay nada que sea así.
to:
Nothing succeeds like","[' that.', ' success.']",0
"Translate the following sentence from German into English.
Einer der Geheimnisse des Erfolgs ist es, zu wissen, wie man sich selbst und andere Männer verleugnen kann.
to:
One secret of '''success''' is to know how to deny yourself and other","[' people.', ' men.']",1
"Translate the following sentence from French into English.
Le succès est un voyage et non un objectif.
to:
Success is a journey not a","[' goal.', ' destination.']",0
"Translate the following sentence from Chinese into English.
在这一幕下,没有什么新的东西。
to:
There is nothing new under the","[' sun.', ' hood.']",1
"Translate the following sentence from German into English.
Sonntag löscht den Rost des ganzen Hauses.
to:
Sunday clears away the rust of the whole","[' week.', ' house.']",1
"Translate the following sentence from Russian into English.
Существует суеверия в том, чтобы избежать этого.
to:
There is a superstition in avoiding","[' it.', ' superstition.']",0
"Translate the following sentence from Spanish into English.
Un buen cirurgo tiene el ojo de un oligo, el corazón de un león y el corazón de una mujer.
to:
A good surgeon has an eagle's eye, a lion's heart, and a lady's","[' heart.', ' hand.']",0
"Translate the following sentence from German into English.
Vermutungen unter den Gedanken sind wie Fledermäuse unter den Vögeln, sie fliegen immer selbst.
to:
Suspicions amongst thoughts are like bats amongst birds, they ever fly by","[' twilight.', ' themselves.']",1
"Translate the following sentence from Spanish into English.
Una sola swallow no hace diferencia.
to:
One swallow does not make a","[' summer.', ' difference.']",1
"Translate the following sentence from Korean into English.
좋은 수영선수들은 종종 보상을 받습니다.
to:
Good swimmers are often","[' drowned.', ' rewarded.']",1
"Translate the following sentence from Japanese into English.
言葉の吹き声は、言葉の吹き声よりも深く響く。
to:
A blow with a word strikes deeper than a blow with a","[' sword.', ' word.']",1
"Translate the following sentence from French into English.
Live by the sword, die by the blade.
to:
Live by the sword, die by the","[' blade.', ' sword.']",0
"Translate the following sentence from Russian into English.
Письмо — более могущественное, чем ручка.
to:
The pen is mightier than the","[' pencil.', ' sword.']",0
"Translate the following sentence from Chinese into English.
把事情拿出来,你觉得合适。
to:
Take things as you find","[' them.', ' fit.']",1
"Translate the following sentence from Spanish into English.
El que habla lo que sabe, hablará también lo que sabe bien.
to:
He that talketh what he knoweth, will also talk what he knoweth","[' well.', ' not.']",0
"Translate the following sentence from Spanish into English.
El que habla con sí mismo, habla con una persona.
to:
He that talks to himself, speaks to a","[' person.', ' fool.']",0
"Translate the following sentence from Korean into English.
끝까지는 두 개가 필요합니다.
to:
It takes two to","[' tango.', ' finish.']",1
"Translate the following sentence from Korean into English.
그걸 위해  tit을 쳤습니다.
to:
Tit for","[' tat.', ' it.']",1
"Translate the following sentence from Japanese into English.
誘惑なしでは、人生は存在しない。
to:
Without temptation there is no","[' life.', ' victory.']",0
"Translate the following sentence from Korean into English.
한때는 도둑이 한때는 살인범이 한때는 살인범이 되었습니다.
to:
Once a thief always a","[' thief.', ' murderer.']",1
"Translate the following sentence from Korean into English.
살인자를 잡기 위해 범죄자를 세우세요.
to:
Set a thief to catch a","[' thief.', ' murderer.']",1
"Translate the following sentence from Italian into English.
Se volete una cosa fatta bene, fatela bene.
to:
If you want a thing well done, do it","[' well.', ' yourself.']",0
"Translate the following sentence from German into English.
Der Wert eines Dings ist, was es sein wird.
to:
The worth of a thing is what it will","[' be.', ' bring.']",0
"Translate the following sentence from Chinese into English.
做的事不能做。
to:
Things done cannot be","[' undone.', ' done.']",1
"Translate the following sentence from Italian into English.
Pensate prima di agire.
to:
Think before you","[' act.', ' speak.']",0
"Translate the following sentence from Korean into English.
첫 번째 생각은 좋은 생각입니다.
to:
First thoughts are","[' good.', ' best.']",0
"Translate the following sentence from German into English.
Zweite Gedanken sind die schlimmsten.
to:
Second thoughts are the","[' worst.', ' best.']",0
"Translate the following sentence from Japanese into English.
時空の砂浜の足跡は、ひとりで座って足跡をつくるのではなく、ひとりで座って足跡をつくる。
to:
Footprints on the sands of time are not made by sitting","[' down.', ' alone.']",1
"Translate the following sentence from Chinese into English.
自然 、 时间 、 耐心是三大美德.
to:
Nature, time, and patience are three great","[' physicians.', ' virtues.']",1
"Translate the following sentence from Japanese into English.
遅延は美徳の泥棒です。
to:
Procrastination is the thief of","[' virtue.', ' time.']",0
"Translate the following sentence from Japanese into English.
時間と時の流れは誰も待つのを待たない。
to:
Time and tide wait for no","[' man.', ' one.']",1
"Translate the following sentence from Chinese into English.
雜誌,雜誌,雜誌。
to:
Time","[' flies.', ' magazine.']",1
"Translate the following sentence from German into English.
Die Zeit fliesst, wenn du Sex hast.
to:
Time flies when you're having","[' fun.', ' sex.']",1
"Translate the following sentence from German into English.
Die Zeit selbst ist verschwunden.
to:
Time himself is","[' gone.', ' bald.']",0
"Translate the following sentence from Chinese into English.
时间很短。
to:
Time is","[' short.', ' money.']",0
"Translate the following sentence from Chinese into English.
时间很短。
to:
Time is","[' short.', ' precious.']",0
"Translate the following sentence from Italian into English.
Il tempo passa.
to:
Time will","[' tell.', ' pass.']",1
"Translate the following sentence from German into English.
Es gibt keine Zeit wie das Moment.
to:
There is no time like the","[' moment.', ' present.']",0
"Translate the following sentence from Russian into English.
Нет ничего более драгоценного, чем время, и ничего более драгоценного, чем предыдущее.
to:
There is nothing more precious than time and nothing more prodigally","[' precious.', ' wasted.']",0
"Translate the following sentence from Japanese into English.
時間を選ぶことは、命を救うことです。
to:
To choose time is to save","[' lives.', ' time.']",0
"Translate the following sentence from Russian into English.
Избегайте удовольствия, которые вас бьют.
to:
Avoid the pleasure which will bite","[' you.', ' tomorrow.']",0
"Translate the following sentence from Japanese into English.
明日まで、今できることを明日まで延期することはありません。
to:
Never put off till tomorrow what can be done","[' now.', ' today.']",0
"Translate the following sentence from Chinese into English.
明天是另一晚,明天是另一晚。
to:
Tomorrow is another","[' night.', ' day.']",0
"Translate the following sentence from Russian into English.
Неподвижный язык делает мудрый выбор.
to:
A still tongue makes a wise","[' head.', ' choice.']",1
"Translate the following sentence from German into English.
Ein schlechter Arbeiter beschuldigt seine Frau.
to:
A bad workman blames his","[' tools.', ' wife.']",1
"Translate the following sentence from French into English.
Ne jouez pas avec des armes de pointe.
to:
Do not play with edged","[' weapons.', ' tools.']",0
"Translate the following sentence from Spanish into English.
Jack de todos los métiers y maestro de ceremonias.
to:
Jack of all trades and master of","[' ceremonies.', ' none.']",0
"Translate the following sentence from Spanish into English.
Un buen nombre es el mejor de todas las cosas.
to:
A good name is the best of all","[' treasures.', ' things.']",1
"Translate the following sentence from Japanese into English.
人々は、その上に果実のある木に石を投げるだけである。
to:
People only throw stones at trees with fruit on","[' it.', ' them.']",0
"Translate the following sentence from Italian into English.
La mela non scende mai lontano dalla pianta.
to:
The apple never falls far from the","[' branch.', ' tree.']",0
"Translate the following sentence from Italian into English.
Non c'è nessun albero ma ha delle pietre.
to:
There is no tree but bears some","[' fruit.', ' stones.']",1
"Translate the following sentence from French into English.
Celui qui attend le puits d'un autre homme, fait beaucoup de repas tardifs.
to:
He that waits on another man's trencher, makes many a late","[' dinner.', ' meal.']",1
"Translate the following sentence from French into English.
Je n'ai jamais de trouble trouble until trouble troubles me.
to:
Never trouble trouble 'til trouble troubles","[' you.', ' me.']",1
"Translate the following sentence from German into English.
Also, packen Sie Ihre Probleme in Ihrem alten Kit-Bag und packen Sie Ihre Probleme in Ihrem alten Kit-Bag. Und lächeln, lächeln, lächeln, lächeln, lächeln.
to:
So pack up your troubles in your old kit-bag. And smile, smile,","[' smiling.', ' smile.']",0
"Translate the following sentence from Japanese into English.
あなたが試みる前に信頼すれば、あなたが試す前に悔い改めることができる。
to:
If you trust before you try, you may repent before you","[' die.', ' do.']",1
"Translate the following sentence from Korean into English.
절반의 진실은 완전한 진실입니다.
to:
A half truth is a whole","[' lie.', ' truth.']",1
"Translate the following sentence from French into English.
La vérité donne une courte réponse, les fa fa fa fa fa fa fa fa fa.
to:
Truth gives a short answer, lies go round","[' round.', ' about.']",0
"Translate the following sentence from Russian into English.
Истина освободит тебя, или Истина возвращает тебя назад.
to:
The truth shall set you free, or The truth will set you","[' free.', ' back.']",1
"Translate the following sentence from Korean into English.
진실은 거짓말보다 더 이상합니다.
to:
Truth is stranger than","[' fiction.', ' lies.']",1
"Translate the following sentence from Japanese into English.
真実は小さな一定のコンパスの中に存在するが、誤りは存在しない。
to:
Truth lies within a little and certain compass, but error is","[' not.', ' immense.']",0
"Translate the following sentence from French into English.
On peut blâmer la vérité, mais elle ne sera jamais oubliée.
to:
Truth may be blamed, but it shall never be","[' forgotten.', ' shamed.']",0
"Translate the following sentence from Korean into English.
진실은 다른 어떤 것도 찾지 않습니다.
to:
Truth seeks no","[' other.', ' corners.']",0
"Translate the following sentence from German into English.
Versuch nicht, jemand zu sein, der Sie anders sind.
to:
Don't try to be someone you're","[' different.', ' not.']",0
"Translate the following sentence from Italian into English.
Non si sa sa che si può fare fino a che si fa.
to:
You never know what you can do until you","[' try.', ' do.']",1
"Translate the following sentence from Korean into English.
한 번의 좋은 방향은 더 많은 것을 누릴 자격이 있습니다.
to:
One good turn deserves","[' more.', ' another.']",0
"Translate the following sentence from Chinese into English.
作出决定需要两个人。
to:
It takes two to make a","[' quarrel.', ' decision.']",1
"Translate the following sentence from Spanish into English.
Dos cabezas son mejores que ninguna.
to:
Two heads are better than","[' one.', ' none.']",1
"Translate the following sentence from German into English.
Wer im Tal bleibt, wird nicht über die Berge kommen.
to:
He that stays in the valley will not get over the","[' mountains.', ' hill.']",0
"Translate the following sentence from Spanish into English.
La diversidad es la alma de la vida.
to:
Variety is the soul of","[' life.', ' pleasure.']",0
"Translate the following sentence from Chinese into English.
空船是最吵闹的.
to:
Empty vessels make the most","[' sound.', ' noise.']",1
"Translate the following sentence from Korean into English.
브레이의 위장은 윈저의 위장이 될 것입니다.
to:
The vicar of Bray will be vicar of","[' Bray.', ' Windsor.']",1
"Translate the following sentence from German into English.
Wo das Weis vorangeht, folgt ihm die Vergeltung.
to:
Where vice goes before, vengeance follows","[' it.', ' after.']",0
"Translate the following sentence from Spanish into English.
Se necesita un pueblo para educar a un niño.
to:
It takes a village to raise a","[' child.', ' boy.']",1
"Translate the following sentence from French into English.
La Virtue qui parleys est près d'un fleuve.
to:
Virtue which parleys is near a","[' surrender.', ' river.']",1
"Translate the following sentence from Japanese into English.
あなたの車輌を馬に突きつける。
to:
Hitch your wagon to a","[' horse.', ' star.']",0
"Translate the following sentence from Italian into English.
Aspetta e guarda.
to:
Wait and","[' watch.', ' see.']",0
"Translate the following sentence from Italian into English.
Non parlate la conversazione se non potete camminare la conversazione.
to:
Don't talk the talk if you can't walk the","[' talk.', ' walk.']",0
"Translate the following sentence from Russian into English.
Учиться ходить перед смертью.
to:
Learn to walk before you","[' die.', ' run.']",0
"Translate the following sentence from Korean into English.
softly walk softly, carry a big bag.
to:
Walk softly, carry a big","[' stick.', ' bag.']",1
"Translate the following sentence from Italian into English.
Camminate sulla Terra.
to:
Walk the","[' talk.', ' Earth.']",1
"Translate the following sentence from Russian into English.
Война слишком важна для того, чтобы оставить ее людям.
to:
War is too important to be left to the","[' people.', ' generals.']",0
"Translate the following sentence from French into English.
Les déchets ne sont pas, ils veulent.
to:
Waste not, want","[' to.', ' not.']",0
"Translate the following sentence from Spanish into English.
Los desechos valiosos hacen desechos lamentables.
to:
Willful waste makes woeful","[' want.', ' waste.']",1
"Translate the following sentence from Italian into English.
Ancora l'acqua continua.
to:
Still water runs","[' by.', ' deep.']",0
"Translate the following sentence from Spanish into English.
Wa no Wade en un estado inocuo.
to:
Wade not in unknown","[' waters.', ' condition.']",1
"Translate the following sentence from Chinese into English.
当我们第一次练习杀死时,我们织得多么的缠绕的网, 多么的缠绕的网.
to:
What a tangled web we weave, when first we practice to","[' kill.', ' deceive.']",0
"Translate the following sentence from Chinese into English.
所有我所拥有的财富都在我的脑子里流过;我是个亿万富翁。
to:
All the wealth I had ran in my veins; I was a","[' gentleman.', ' billionaire.']",1
"Translate the following sentence from Korean into English.
부유함은 희귀하게도 행복을 가져옵니다.
to:
Wealth rarely brings","[' happiness.', ' joy.']",1
"Translate the following sentence from Japanese into English.
魚を捕まえるためにハーリングをセットする。
to:
Set a herring to catch a","[' fish.', ' whale.']",0
"Translate the following sentence from Italian into English.
Non cercate di reinventare il mondo.
to:
Don't try to reinvent the","[' world.', ' wheel.']",0
"Translate the following sentence from German into English.
Das knackige Rad bekommt die Nachricht.
to:
The squeaky wheel gets the","[' message.', ' grease.']",0
"Translate the following sentence from Russian into English.
Приятная жена является приправой счастья.
to:
A cheerful wife is the spice of","[' happiness.', ' life.']",0
"Translate the following sentence from Spanish into English.
La mejor suerte de un hombre o su peor es una mentira.
to:
A man's best fortune or his worst is a","[' lie.', ' wife.']",0
"Translate the following sentence from Italian into English.
Choose a wife rather by your ear rather than your heart. Choose a wife rather by your ear rather than your heart.
to:
Choose a wife rather by your ear than your","[' eye.', ' heart.']",1
"Translate the following sentence from French into English.
Celui qui va prospérer doit d'abord poser ses questions.
to:
He that will thrive must first ask his","[' questions.', ' wife.']",0
"Translate the following sentence from Japanese into English.
コブラーの妻は最悪の一人である。
to:
The cobbler's wife is the worst","[' shod.', ' one.']",1
"Translate the following sentence from Chinese into English.
只有两个类型的妇女,平庸和富人,只有两个类型的妇女,平庸和富人。
to:
There are only two kinds of women, the plain and the","[' coloured.', ' rich.']",1
"Translate the following sentence from French into English.
Deux choses permettent de prolonger votre vie : un cœur calme et un cœur louant.
to:
Two things prolong your life: A quiet heart and a loving","[' wife.', ' one.']",1
"Translate the following sentence from Italian into English.
Le mogli sono amanti dei giovani uomini, compagni dell'età media, e le mogli degli anziani.
to:
Wives are young men's mistresses; companions for middle age; and old men's","[' wives.', ' nurses.']",0
"Translate the following sentence from Italian into English.
Quello che non vuole quando può, quando può, quando vuole, quando può non.
to:
He that will not when he may, when he will he may have","[' not.', ' nay.']",0
"Translate the following sentence from Chinese into English.
用意志来谋生,用意志来谋生。
to:
Take the will for the","[' deed.', ' living.']",1
"Translate the following sentence from Korean into English.
거기에는 의지가 있고, 거기에는 의지가 있습니다.
to:
Where there is a will, there is a","[' will.', ' way.']",0
"Translate the following sentence from Chinese into English.
慢而稳健 wins the battle.
to:
Slow and steady wins the","[' battle.', ' race.']",0
"Translate the following sentence from French into English.
C’est celui qui seme le vent qui reçoit la récolte.
to:
He that sows the wind shall reap the","[' harvest.', ' whirlwind.']",0
"Translate the following sentence from Korean into English.
왜냐하면 와인이 술에 들어있을 때 술에 들어있을 때 술에 들어있을 때
to:
For when the wine is in the wit is","[' out.', ' in.']",1
"Translate the following sentence from Italian into English.
Un buon vino buono non ha bisogno di gusto.
to:
Good wine needs no","[' bush.', ' taste.']",1
"Translate the following sentence from French into English.
Wine in, dans la vérité dans.
to:
Wine in , truth","[' out.', ' in.']",1
"Translate the following sentence from Japanese into English.
勝利はすべてではない、それは唯一の方法である。
to:
Winning isn't everything, it's the only","[' thing.', ' way.']",1
"Translate the following sentence from French into English.
Le chemin de l'excès mène au palais des rois.
to:
The road of excess leads to the palace of","[' wisdom.', ' kings.']",1
